"Country","Year",">Scope<","consumer price ($)",">Value Footnotes<"
"Réunion","1999","Not applicable","98.151750973",""
"Réunion","1998","Not applicable","97.276264591","4"
"Réunion","1997","Not applicable","96.068363955",""
"Réunion","1996","Not applicable","94.779936609",""
"Réunion","1995","Not applicable","93.008349009",""
"Réunion","1994","Not applicable","91.397814827",""
"Réunion","1993","Not applicable","89.626227227",""
"Réunion","1992","Not applicable","86.405158863",""
"Réunion","1991","Not applicable","83.828304172",""
"Réunion","1990","Not applicable","80.526709099","116"
"Réunion","1989","Not applicable","77.501033746",""
"Réunion","1988","Not applicable","74.584720152",""
"Réunion","1987","Not applicable","73.600464314",""
"Réunion","1986","Not applicable","71.559044799",""
"Réunion","1985","Not applicable","69.736348803",""
"Réunion","1984","Not applicable","65.070247054",""
"Réunion","1983","Not applicable","60.404145304",""
"Réunion","1982","Not applicable","55.555773955",""
"Réunion","1981","Not applicable","49.467969329",""
"Réunion","1980","Not applicable","44.109243101",""
"Réunion","1979","Not applicable","39.552503111",""
"Réunion","1979","Saint-Denis","100","27"
"Réunion","1978","Saint-Denis","91.257597008","27"
"Réunion","1978","Not applicable","36.453919918",""
"Réunion","1977","Saint-Denis","85.600748013","27"
"Réunion","1976","Saint-Denis","78.120617111","27"
"Réunion","1975","Saint-Denis","71.85600748","27"
"Réunion","1974","Saint-Denis","63.581112669","27"
"Réunion","1973","Saint-Denis","55.493221131","27"
"Réunion","1972","Saint-Denis","49.7428705","4,27"
"Réunion","1971","Saint-Denis","46.195439165","27"
"Réunion","1970","Saint-Denis","43.396910001","27"
"Réunion","1969","Saint-Denis","41.307867103","27"
"Romania","2008","Not applicable","279.10662946","117"
"Romania","2007","Not applicable","258.79304709","117"
"Romania","2006","Not applicable","246.85294229","117"
"Romania","2005","Not applicable","231.65320204","117"
"Romania","2004","Not applicable","212.49950438","117"
"Romania","2003","Not applicable","189.94042904","117"
"Romania","2002","Not applicable","164.77307791","117"
"Romania","2001","Not applicable","134.46780428","117"
"Romania","2000","Not applicable","100","117"
"Romania","1999","Not applicable","68.649956958","117"
"Romania","1998","Not applicable","47.083789668","117"
"Romania","1997","Not applicable","29.594457548","117"
"Romania","1996","Not applicable","11.61646911","117"
"Romania","1995","Not applicable","8.3686579749","117"
"Romania","1994","Not applicable","6.32733277","117"
"Romania","1993","Not applicable","2.6724548856","117"
"Romania","1992","Not applicable","0.7505183052","117"
"Romania","1991","Not applicable","0.2417729783","13,117"
"Romania","1990","Not applicable","100","4,117"
"Romania","1989","Not applicable","96.296296296","117"
"Romania","1988","Not applicable","95.785440613","117"
"Romania","1987","Not applicable","93.103448276","117"
"Romania","1986","Not applicable","92.20945083","117"
"Romania","1985","Not applicable","91.315453384","117"
"Romania","1984","Not applicable","91.443167305","117"
"Romania","1983","Not applicable","91.060025543","117"
"Romania","1982","Not applicable","87.292464879","117"
"Romania","1981","Not applicable","74.010217114","117"
"Romania","1980","Not applicable","71.711366539","117"
"Romania","1979","Not applicable","68.7100894","117"
"Romania","1978","Not applicable","67.369093231","117"
"Romania","1977","Not applicable","66.283524904","117"
"Romania","1976","Not applicable","65.900383142","117"
"Romania","1975","Not applicable","65.517241379","117"
"Romania","1974","Not applicable","65.389527458","117"
"Romania","1973","Not applicable","64.687100894","117"
"Romania","1972","Not applicable","64.240102171","117"
"Romania","1971","Not applicable","64.240102171","117"
"Romania","1970","Not applicable","63.856960409","117"
"Romania","1969","Not applicable","63.601532567","117"
"Russian Federation","2008","Not applicable","272.4787628",""
"Russian Federation","2007","Not applicable","238.81507297",""
"Russian Federation","2006","Not applicable","219.05902853",""
"Russian Federation","2005","Not applicable","199.73861904",""
"Russian Federation","2004","Not applicable","177.25985624",""
"Russian Federation","2003","Not applicable","159.85624047",""
"Russian Federation","2002","Not applicable","140.63384883",""
"Russian Federation","2001","Not applicable","121.45502069","4"
"Russian Federation","2000","Not applicable","100",""
"Russian Federation","1999","Not applicable","82.809518667",""
"Russian Federation","1998","Not applicable","44.605248947","4"
"Russian Federation","1997","Not applicable","34.938559175",""
"Russian Federation","1996","Not applicable","30.438089281","4"
"Russian Federation","1995","Not applicable","20.602574019",""
"Russian Federation","1994","Not applicable","6.922596264",""
"Russian Federation","1993","Not applicable","1.6982155806",""
"Russian Federation","1992","Not applicable","0.1744283434",""
"Russian Federation","1991","Not applicable","0.0107014764",""
"Rwanda","2008","Kigali","189.52343104",""
"Rwanda","2007","Kigali","164.1774173",""
"Rwanda","2006","Kigali","150.55917052",""
"Rwanda","2005","Kigali","138.33331306",""
"Rwanda","2004","Kigali","126.71874848",""
"Rwanda","2003","Kigali","113.20238385","4"
"Rwanda","2002","Kigali","105.4062272",""
"Rwanda","2001","Kigali","103.35684748",""
"Rwanda","2000","Kigali","100",""
"Rwanda","1999","Kigali","96.237736155",""
"Rwanda","1998","Kigali","98.623611449",""
"Rwanda","1997","Kigali","92.852509527","118"
"Rwanda","1996","Kigali","82.89345658",""
"Rwanda","1995","Kigali","77.173031704","119"
"Rwanda","1993","Kigali","38.790237574",""
"Rwanda","1992","Kigali","34.502959539",""
"Rwanda","1991","Kigali","31.515040947",""
"Rwanda","1990","Kigali","26.345982324",""
"Rwanda","1989","Kigali","25.283791454",""
"Rwanda","1988","Kigali","25.048649964",""
"Rwanda","1987","Kigali","24.30673802",""
"Rwanda","1986","Kigali","23.351982486",""
"Rwanda","1985","Kigali","23.605367713",""
"Rwanda","1984","Kigali","23.204005514",""
"Rwanda","1983","Kigali","22.016135571",""
"Rwanda","1982","Kigali","20.627584529",""
"Rwanda","1981","Kigali","18.34711749",""
"Saint Helena","2008","Not applicable","136.45714286",""
"Saint Helena","2007","Not applicable","126.35844156",""
"Saint Helena","2006","Not applicable","120.75844156",""
"Saint Helena","2005","Not applicable","115.83376623",""
"Saint Helena","2004","Not applicable","112.52987013",""
"Saint Helena","2003","Not applicable","108.05194805",""
"Saint Helena","2002","Not applicable","104.23896104",""
"Saint Helena","2001","Not applicable","103.47012987",""
"Saint Helena","2000","Not applicable","100","4"
"Saint Helena","1999","Not applicable","98.564593301",""
"Saint Helena","1998","Not applicable","96.563723358",""
"Saint Helena","1997","Not applicable","95.345802523",""
"Saint Helena","1996","Not applicable","92.996955198",""
"Saint Helena","1995","Not applicable","88.995215311",""
"Saint Helena","1994","Not applicable","85.25445846",""
"Saint Helena","1993","Not applicable","81.948673336",""
"Saint Helena","1992","Not applicable","75.772074815","4"
"Saint Helena","1991","Not applicable","71.919512957",""
"Saint Helena","1990","Not applicable","69.407040889",""
"Saint Helena","1989","Not applicable","67.208627829",""
"Saint Helena","1988","Not applicable","64.31928495","4"
"Saint Helena","1987","Not applicable","62.565122634",""
"Saint Helena","1986","Not applicable","60.262784593",""
"Saint Helena","1985","Not applicable","62.94884564",""
"Saint Helena","1984","Not applicable","58.541512819",""
"Saint Helena","1983","Not applicable","54.152452522",""
"Saint Helena","1982","Not applicable","49.953426477",""
"Saint Helena","1981","Not applicable","43.024485325",""
"Saint Kitts and Nevis","2000","Saint Kitts","100",""
"Saint Kitts and Nevis","1999","Saint Kitts","97.936984246",""
"Saint Kitts and Nevis","1998","Saint Kitts","94.748687172",""
"Saint Kitts and Nevis","1997","Saint Kitts","91.597899475",""
"Saint Kitts and Nevis","1996","Saint Kitts","84.096024006",""
"Saint Kitts and Nevis","1995","Saint Kitts","82.408102026",""
"Saint Kitts and Nevis","1994","Saint Kitts","80.045011253",""
"Saint Kitts and Nevis","1993","Saint Kitts","78.882220555",""
"Saint Kitts and Nevis","1992","Saint Kitts","77.494373593",""
"Saint Kitts and Nevis","1991","Saint Kitts","75.356339085",""
"Saint Kitts and Nevis","1990","Saint Kitts","72.31807952",""
"Saint Kitts and Nevis","1989","Saint Kitts","69.392348087",""
"Saint Kitts and Nevis","1988","Saint Kitts","66.016504126",""
"Saint Kitts and Nevis","1987","Saint Kitts","65.866466617",""
"Saint Kitts and Nevis","1986","Saint Kitts","65.228807202",""
"Saint Kitts and Nevis","1985","Saint Kitts","64.96624156",""
"Saint Kitts and Nevis","1984","Saint Kitts","63.578394599",""
"Saint Kitts and Nevis","1983","Saint Kitts","62.190547637",""
"Saint Kitts and Nevis","1982","Saint Kitts","60.502625656",""
"Saint Kitts and Nevis","1981","Saint Kitts","57.126781695",""
"Saint Kitts and Nevis","1980","Saint Kitts","51.725431358",""
"Saint Kitts and Nevis","1979","Saint Kitts","43.885971493",""
"Saint Kitts and Nevis","1978","Saint Kitts","39.459864966","4"
"Saint Kitts and Nevis","1977","Saint Kitts","36.102469844",""
"Saint Kitts and Nevis","1976","Saint Kitts","30.658349519",""
"Saint Kitts and Nevis","1975","Saint Kitts","27.110495824",""
"Saint Kitts and Nevis","1974","Saint Kitts","24.492424476",""
"Saint Kitts and Nevis","1973","Saint Kitts","19.072772107",""
"Saint Kitts and Nevis","1972","Saint Kitts","17.298845259",""
"Saint Kitts and Nevis","1971","Saint Kitts","16.295659042",""
"Saint Kitts and Nevis","1970","Saint Kitts","16.552572585",""
"Saint Kitts and Nevis","1969","Saint Kitts","14.289286607",""
"Saint Lucia","2006","Not applicable","114.39665472",""
"Saint Lucia","2005","Not applicable","111.76821983",""
"Saint Lucia","2004","Not applicable","107.58661888",""
"Saint Lucia","2003","Not applicable","106.03345281",""
"Saint Lucia","2002","Not applicable","104.95818399",""
"Saint Lucia","2001","Not applicable","101.7921147",""
"Saint Lucia","2000","Not applicable","100",""
"Saint Lucia","1999","Not applicable","96.415770609",""
"Saint Lucia","1998","Not applicable","93.189964158",""
"Saint Lucia","1997","Not applicable","90.621266428",""
"Saint Lucia","1996","Not applicable","90.561529271",""
"Saint Lucia","1995","Not applicable","89.665471924",""
"Saint Lucia","1994","Not applicable","84.707287933",""
"Saint Lucia","1993","Not applicable","82.497013142",""
"Saint Lucia","1992","Not applicable","81.839904421",""
"Saint Lucia","1991","Not applicable","77.479091995",""
"Saint Lucia","1990","Not applicable","72.759856631",""
"Saint Lucia","1989","Not applicable","70.071684588",""
"Saint Lucia","1988","Not applicable","67.562724014",""
"Saint Lucia","1987","Not applicable","66.60692951",""
"Saint Lucia","1986","Not applicable","62.246117085",""
"Saint Lucia","1985","Not applicable","60.931899642",""
"Saint Lucia","1984","Not applicable","60.931899642","120"
"Saint Lucia","1983","Not applicable","59.244209278",""
"Saint Lucia","1982","Not applicable","58.379036584",""
"Saint Lucia","1981","Not applicable","55.803638796",""
"Saint Lucia","1980","Not applicable","48.49997163",""
"Saint Lucia","1979","Not applicable","40.592695609",""
"Saint Lucia","1978","Not applicable","37.09176424",""
"Saint Lucia","1977","Not applicable","33.460050953",""
"Saint Lucia","1976","Not applicable","30.73375095",""
"Saint Lucia","1975","Not applicable","28.027571243",""
"Saint Lucia","1974","Not applicable","23.792249099",""
"Saint Lucia","1973","Not applicable","17.736040237",""
"Saint Lucia","1972","Not applicable","15.633469387",""
"Saint Lucia","1971","Not applicable","14.486612559",""
"Saint Lucia","1970","Not applicable","13.369936174",""
"Saint Lucia","1969","Not applicable","11.790493",""
"Saint Pierre and Miquelon","2005","Not applicable","113.96016352","121"
"Saint Pierre and Miquelon","2004","Not applicable","106.94094112","121"
"Saint Pierre and Miquelon","2003","Not applicable","104.76646082","121"
"Saint Pierre and Miquelon","2002","Not applicable","102.52239715","121"
"Saint Pierre and Miquelon","2001","Not applicable","102.2962512","121"
"Saint Pierre and Miquelon","2000","Not applicable","100","121"
"Saint Pierre and Miquelon","1999","Not applicable","92.215360529","121"
"Saint Pierre and Miquelon","1998","Not applicable","91.293380882","121"
"Saint Pierre and Miquelon","1997","Not applicable","90.293119944","13,121"
"Saint Pierre and Miquelon","1991","Not applicable","104.83736447","121"
"Saint Pierre and Miquelon","1990","Not applicable","100","121"
"Saint Pierre and Miquelon","1989","Not applicable","95.798085706","121"
"Saint Pierre and Miquelon","1988","Not applicable","90.13860757","121"
"Saint Pierre and Miquelon","1987","Not applicable","87.016958577","121"
"Saint Pierre and Miquelon","1986","Not applicable","86.079669566","121"
"Saint Pierre and Miquelon","1985","Not applicable","87.811271298","121"
"Saint Pierre and Miquelon","1984","Not applicable","81.039755352","121"
"Saint Pierre and Miquelon","1983","Not applicable","71.059216013","121"
"Saint Pierre and Miquelon","1982","Not applicable","60.629889988","121"
"Saint Pierre and Miquelon","1981","Not applicable","52.361094563","121"
"Saint Pierre and Miquelon","1980","Not applicable","44.481512371","17,121"
"Saint Vincent and the Grenadines","2008","St. Vincent","131.80699374","122"
"Saint Vincent and the Grenadines","2007","St. Vincent","119.7569867","122"
"Saint Vincent and the Grenadines","2006","St. Vincent","112.01485717","122"
"Saint Vincent and the Grenadines","2005","St. Vincent","108.70110523","122"
"Saint Vincent and the Grenadines","2004","St. Vincent","104.83506131","122"
"Saint Vincent and the Grenadines","2003","St. Vincent","101.82255954","122"
"Saint Vincent and the Grenadines","2002","St. Vincent","101.52130937","122"
"Saint Vincent and the Grenadines","2001","St. Vincent","100.81839229","4,122"
"Saint Vincent and the Grenadines","2000","St. Vincent","100","122"
"Saint Vincent and the Grenadines","1999","St. Vincent","99.822322727","122"
"Saint Vincent and the Grenadines","1998","St. Vincent","98.799332364","122"
"Saint Vincent and the Grenadines","1997","St. Vincent","96.753351639","122"
"Saint Vincent and the Grenadines","1996","St. Vincent","96.268777257","122"
"Saint Vincent and the Grenadines","1995","St. Vincent","92.230657406","122"
"Saint Vincent and the Grenadines","1994","St. Vincent","90.130835083","122"
"Saint Vincent and the Grenadines","1993","St. Vincent","89.700102299","122"
"Saint Vincent and the Grenadines","1992","St. Vincent","86.038873634","122"
"Saint Vincent and the Grenadines","1991","St. Vincent","82.916060949","122"
"Saint Vincent and the Grenadines","1990","St. Vincent","78.285683519","122"
"Saint Vincent and the Grenadines","1989","St. Vincent","72.955365315","122"
"Saint Vincent and the Grenadines","1988","St. Vincent","71.070909385","122"
"Saint Vincent and the Grenadines","1987","St. Vincent","70.855542993","122"
"Saint Vincent and the Grenadines","1986","St. Vincent","68.863403866","122"
"Saint Vincent and the Grenadines","1985","St. Vincent","68.055779896","122"
"Saint Vincent and the Grenadines","1984","St. Vincent","66.709739945","122"
"Saint Vincent and the Grenadines","1983","St. Vincent","64.93296721","122"
"Saint Vincent and the Grenadines","1982","St. Vincent","61.594788133","13,122"
"Saint Vincent and the Grenadines","1980","St. Vincent","100","122"
"Saint Vincent and the Grenadines","1979","St. Vincent","85.209619068","122"
"Saint Vincent and the Grenadines","1978","St. Vincent","73.824217919","122"
"Saint Vincent and the Grenadines","1977","St. Vincent","68.057033411","122"
"Saint Vincent and the Grenadines","1976","St. Vincent","61.757820813","122"
"Saint Vincent and the Grenadines","1975","St. Vincent","55.501170462","122"
"Saint Vincent and the Grenadines","1974","St. Vincent","48.603958289","122"
"Saint Vincent and the Grenadines","1973","St. Vincent","35.865077676","122"
"Saint Vincent and the Grenadines","1972","St. Vincent","30.836348159","122"
"Saint Vincent and the Grenadines","1971","St. Vincent","30.055330921","122"
"Saint Vincent and the Grenadines","1970","St. Vincent","28.208129389","122"
"Samoa","2008","Not applicable","162.3954173","2"
"Samoa","2007","Not applicable","145.68592099","2"
"Samoa","2006","Not applicable","138.11443047","2"
"Samoa","2005","Not applicable","133.02325581","2"
"Samoa","2004","Not applicable","130.54293995","2,4"
"Samoa","2003","Not applicable","112.26692836","2"
"Samoa","2002","Not applicable","112.16879293","2"
"Samoa","2001","Not applicable","103.72914622","2"
"Samoa","2000","Not applicable","100","2"
"Samoa","1999","Not applicable","98.920510304","2,4"
"Samoa","1998","Not applicable","98.595929016","2"
"Samoa","1997","Not applicable","111.85354287","2"
"Samoa","1996","Not applicable","100.63183315","2"
"Samoa","1995","Not applicable","94.039381657","2"
"Samoa","1994","Not applicable","93.142614358","2"
"Samoa","1993","Not applicable","78.673152799","2"
"Samoa","1992","Not applicable","77.364357281","2"
"Samoa","1991","Not applicable","71.280881818","2"
"Samoa","1990","Not applicable","72.226123025","2"
"Samoa","1989","Not applicable","62.725237043","2"
"Samoa","1988","Not applicable","58.895798306","2"
"Samoa","1987","Not applicable","54.290777039","2"
"Samoa","1986","Not applicable","51.648949049","2"
"Samoa","1985","Not applicable","49.104068876","2"
"Samoa","1984","Not applicable","45.008023644","2"
"Samoa","1983","Not applicable","40.233343699","2"
"Samoa","1982","Not applicable","34.561896454","2"
"Samoa","1981","Not applicable","29.205529613","2"
"Samoa","1981","Apia","100","2,14,123"
"Samoa","1980","Apia","79.710540688","2,14,123"
"Samoa","1980","Not applicable","24.236954035","2"
"Samoa","1979","Apia","59.912616057","2,14,123"
"Samoa","1978","Apia","53.932277444","2,14,123"
"Samoa","1977","Apia","52.78536319","2,14,123"
"Samoa","1976","Apia","46.12233752","2,14,123"
"Samoa","1975","Apia","43.93773894","2,14,123"
"Samoa","1974","Apia","40.387766248","2,14,123"
"Samoa","1973","Apia","32.332058984","2,14,123,124"
"Samoa","1972","Apia","100","2,14,123"
"Samoa","1971","Apia","92.893401015","2,14,123"
"Samoa","1970","Apia","88.83248731","2,14,123"
"Samoa","1969","Apia","86.294416244","2,14,123"
"San Marino","2008","Not applicable","112.56167357","75"
"San Marino","2007","Not applicable","107.93368857","75"
"San Marino","2006","Not applicable","105.29899349","75"
"San Marino","2005","Not applicable","103.13795145","75"
"San Marino","2004","Not applicable","101.43082692","75"
"San Marino","2003","Not applicable","100","75,125"
"San Marino","2000","Not applicable","100","75"
"San Marino","1999","Not applicable","96.804835924","75"
"San Marino","1998","Not applicable","93.78238342","75"
"San Marino","1997","Not applicable","91.70984456","75"
"San Marino","1996","Not applicable","89.896373057","75"
"San Marino","1995","Not applicable","86.355785838","4,75"
"San Marino","1994","Not applicable","82.297289375","4,75"
"San Marino","1993","Not applicable","79.151925027","75"
"San Marino","1992","Not applicable","75.157341895","75"
"San Marino","1991","Not applicable","70.17644194","75"
"San Marino","1990","Not applicable","65.590068714","75"
"San Marino","1989","Not applicable","61.348906376","75"
"San Marino","1988","Not applicable","57.847481656","75"
"San Marino","1987","Not applicable","55.233742075","75"
"San Marino","1986","Not applicable","52.472054971","75"
"San Marino","1985","Not applicable","49.315841139","4,75"
"San Marino","1984","Not applicable","45.516309315","75"
"San Marino","1983","Not applicable","41.534608157","75"
"San Marino","1982","Not applicable","36.772181282","75"
"San Marino","1981","Not applicable","31.333125452","75"
"San Marino","1980","Not applicable","26.024190574","75"
"San Marino","1979","Not applicable","21.417908843","75"
"San Marino","1978","Not applicable","18.529223689","75"
"San Marino","1977","Not applicable","16.343191681","75"
"San Marino","1976","Not applicable","13.61065167","75"
"San Marino","1975","Not applicable","11.580764806","75"
"San Marino","1974","Not applicable","10.149434324","75"
"Saudi Arabia","2008","Not found  2","117.22424512","126"
"Saudi Arabia","2007","Not found  2","106.6589698","126"
"Saudi Arabia","2006","Not found  2","102.43285968","126"
"Saudi Arabia","2005","Not found  2","100.21918295","126"
"Saudi Arabia","2004","Not found  2","99.514831261","4,126"
"Saudi Arabia","2003","Not found  2","97.246891652","126"
"Saudi Arabia","2002","Not found  2","98.579040853","126"
"Saudi Arabia","2001","Not found  2","99.20071048","126"
"Saudi Arabia","2000","Not found  2","100","126"
"Saudi Arabia","1999","Not found  2","100.62166963","126"
"Saudi Arabia","1998","Not found  2","101.95381883","126"
"Saudi Arabia","1997","Not found  2","102.13143872","126"
"Saudi Arabia","1996","Not found  2","102.57548845","126"
"Saudi Arabia","1995","Not found  2","101.68738899","126"
"Saudi Arabia","1994","Not found  2","96.802841918","126"
"Saudi Arabia","1993","Not found  2","96.181172291","126"
"Saudi Arabia","1992","Not found  2","95.381882771","126"
"Saudi Arabia","1991","Not found  2","95.737122558","126"
"Saudi Arabia","1990","Not found  2","91.563055062","126"
"Saudi Arabia","1989","Not found  2","89.698046181","126"
"Saudi Arabia","1988","Not found  2","88.809946714","4,126"
"Saudi Arabia","1987","Not found  2","87.939260962","126"
"Saudi Arabia","1986","Not found  2","89.390403882","126"
"Saudi Arabia","1985","Not found  2","92.292689722","126"
"Saudi Arabia","1984","Not found  2","95.194975563","126"
"Saudi Arabia","1983","Not found  2","96.742861344","4,126"
"Saudi Arabia","1982","Not found  2","96.475369562","126"
"Saudi Arabia","1981","Not found  2","95.048746722","126"
"Saudi Arabia","1980","Not found  2","92.373828896","126"
"Saudi Arabia","1980","Not found  3","90.487038273","127"
"Saudi Arabia","1979","Not found  3","87.342701036","127"
"Saudi Arabia","1979","Not found  2","89.163927506","126"
"Saudi Arabia","1978","Not found  3","85.814203768","127"
"Saudi Arabia","1977","Not found  3","77.141073555","127"
"Saudi Arabia","1976","Not found  3","69.245293381","127"
"Saudi Arabia","1975","Not found  3","52.641445914","127"
"Saudi Arabia","1974","Not found  3","39.103327254","127"
"Saudi Arabia","1973","Not found  3","32.211988142","127"
"Saudi Arabia","1972","Not found  3","27.722573309","127"
"Saudi Arabia","1971","Not found  3","26.595852465","127"
"Saudi Arabia","1970","Not found  3","25.364320381","127"
"Senegal","2008","Dakar","123.131468",""
"Senegal","2007","Dakar","116.42391721",""
"Senegal","2006","Dakar","110.00383289",""
"Senegal","2005","Dakar","107.67535454",""
"Senegal","2004","Dakar","105.87389805",""
"Senegal","2003","Dakar","105.32771177",""
"Senegal","2002","Dakar","105.38520506",""
"Senegal","2001","Dakar","102.97048678",""
"Senegal","2000","Dakar","100",""
"Senegal","1999","Dakar","99.271751629",""
"Senegal","1998","Dakar","98.457263319","4"
"Senegal","1997","Dakar","97.502982704",""
"Senegal","1996","Dakar","95.822154082",""
"Senegal","1995","Dakar","93.251395213",""
"Senegal","1994","Dakar","86.283892546",""
"Senegal","1993","Dakar","65.314911097",""
"Senegal","1992","Dakar","65.806000654",""
"Senegal","1991","Dakar","65.808713856",""
"Senegal","1989","Dakar","66.771900557",""
"Senegal","1988","Dakar","66.47344834",""
"Senegal","1987","Dakar","67.707955237",""
"Senegal","1986","Dakar","70.624647358",""
"Senegal","1985","Dakar","66.554844399",""
"Senegal","1984","Dakar","58.862916805",""
"Senegal","1983","Dakar","52.663250297",""
"Senegal","1982","Dakar","47.182582311",""
"Senegal","1981","Dakar","40.196087231",""
"Senegal","1980","Dakar","37.944129593",""
"Senegal","1979","Dakar","34.905343383",""
"Senegal","1978","Dakar","31.825859144",""
"Senegal","1977","Dakar","30.767710374",""
"Senegal","1976","Dakar","27.647528105",""
"Senegal","1975","Dakar","27.349075888",""
"Senegal","1974","Dakar","20.769561104",""
"Senegal","1973","Dakar","17.812170953",""
"Senegal","1972","Dakar","16.007891641",""
"Senegal","1971","Dakar","15.08540297",""
"Senegal","1970","Dakar","14.515630556",""
"Senegal","1969","Dakar","14.10865026",""
"Serbia","2008","Not applicable","442.83828383",""
"Serbia","2007","Not applicable","392.40924092",""
"Serbia","2006","Not applicable","368.64686469",""
"Serbia","2005","Not applicable","330.0330033",""
"Serbia","2004","Not applicable","284.15841584",""
"Serbia","2003","Not applicable","256.10561056",""
"Serbia","2002","Not applicable","233.00330033",""
"Serbia","2001","Not applicable","195.04950495",""
"Serbia","2000","Not applicable","100",""
"Serbia","1999","Not applicable","59.405940594",""
"Serbia and Montenegro","1996","Not applicable","23.532779845","128"
"Serbia and Montenegro","1995","Not applicable","12.28170627","128"
"Serbia and Montenegro","1994","Not applicable","6.8708846264","13,128"
"Serbia and Montenegro","1992","Not applicable","20021","128"
"Serbia and Montenegro","1991","Not applicable","222","128"
"Serbia and Montenegro","1990","Not applicable","100","128"
"Seychelles","2008","Not applicable","167.3024756",""
"Seychelles","2007","Not applicable","122.13080719","4"
"Seychelles","2006","Not applicable","114.62487158",""
"Seychelles","2005","Not applicable","115.04901541",""
"Seychelles","2004","Not applicable","113.98865582",""
"Seychelles","2003","Not applicable","109.74721747",""
"Seychelles","2002","Not applicable","106.24803082",""
"Seychelles","2001","Not applicable","106.0359589","4"
"Seychelles","2000","Not applicable","100",""
"Seychelles","1999","Not applicable","94.178082192",""
"Seychelles","1998","Not applicable","88.613013699",""
"Seychelles","1997","Not applicable","86.301369863",""
"Seychelles","1996","Not applicable","85.787671233",""
"Seychelles","1995","Not applicable","86.643835616",""
"Seychelles","1994","Not applicable","86.98630137",""
"Seychelles","1993","Not applicable","85.445205479",""
"Seychelles","1992","Not applicable","84.332191781",""
"Seychelles","1991","Not applicable","81.678082192",""
"Seychelles","1990","Not applicable","80.051369863",""
"Seychelles","1989","Not applicable","77.054794521",""
"Seychelles","1988","Not applicable","75.856164384",""
"Seychelles","1987","Not applicable","74.48630137","4"
"Seychelles","1986","Not applicable","72.613338279",""
"Seychelles","1985","Not applicable","72.397227153","4"
"Seychelles","1984","Not applicable","71.807433042",""
"Seychelles","1983","Not applicable","69.055060523",""
"Seychelles","1982","Not applicable","65.073950272",""
"Seychelles","1981","Not applicable","65.663744384",""
"Seychelles","1980","Not applicable","59.372607197",""
"Seychelles","1979","Not applicable","52.295077862",""
"Seychelles","1978","Not applicable","46.544585278",""
"Seychelles","1978","Victoria","100","36"
"Seychelles","1977","Victoria","89.234567901","36"
"Seychelles","1977","Not applicable","41.580484842",""
"Seychelles","1976","Victoria","77.62962963","36"
"Seychelles","1975","Victoria","67.555555556","36"
"Seychelles","1974","Victoria","56.938271605","4,36"
"Seychelles","1973","Victoria","45.793774996","36"
"Seychelles","1972","Victoria","38.727177882","36"
"Seychelles","1971","Victoria","31.99443575","36"
"Seychelles","1970","Victoria","27.849069727","36"
"Sierra Leone","2008","Not applicable","182.63","75"
"Sierra Leone","2007","Not applicable","160.76","75"
"Sierra Leone","2006","Not applicable","142.45","75"
"Sierra Leone","2005","Not applicable","131.82","75"
"Sierra Leone","2004","Not applicable","114.9","75"
"Sierra Leone","2003","Not applicable","100","75"
"Sierra Leone","2002","Freetown","98.815616605",""
"Sierra Leone","2001","Freetown","102.17267682",""
"Sierra Leone","2000","Freetown","100",""
"Sierra Leone","1999","Freetown","100.92554464",""
"Sierra Leone","1998","Freetown","75.267172579",""
"Sierra Leone","1997","Freetown","55.495421299",""
"Sierra Leone","1996","Freetown","48.314606742",""
"Sierra Leone","1995","Freetown","39.235641312",""
"Sierra Leone","1994","Freetown","31.143008412",""
"Sierra Leone","1993","Freetown","25.154420848","4"
"Sierra Leone","1992","Freetown","19.608996608",""
"Sierra Leone","1991","Freetown","13.872654785",""
"Sierra Leone","1990","Freetown","7.5871141256",""
"Sierra Leone","1989","Freetown","3.5966069412",""
"Sierra Leone","1988","Freetown","2.2094427728",""
"Sierra Leone","1987","Freetown","1.6827282437",""
"Sierra Leone","1986","Freetown","0.597631606",""
"Sierra Leone","1985","Freetown","0.3304343615",""
"Sierra Leone","1984","Freetown","0.1871295771",""
"Sierra Leone","1983","Freetown","0.1123561799",""
"Sierra Leone","1982","Freetown","0.0666685884",""
"Sierra Leone","1981","Freetown","0.0525178537",""
"Sierra Leone","1980","Freetown","0.0425829268",""
"Sierra Leone","1979","Freetown","0.0377135054",""
"Sierra Leone","1978","Freetown","0.0326806806",""
"Sierra Leone","1977","Freetown","0.029674058",""
"Sierra Leone","1976","Freetown","0.0274517717",""
"Sierra Leone","1975","Freetown","0.0234647287",""
"Sierra Leone","1974","Freetown","0.019543047",""
"Sierra Leone","1973","Freetown","0.0170593153",""
"Sierra Leone","1972","Freetown","0.0161769369",""
"Sierra Leone","1971","Freetown","0.0153272392",""
"Sierra Leone","1970","Freetown","0.0155886846",""
"Sierra Leone","1969","Freetown","0.0146082642",""
"Singapore","2008","Not applicable","113.35479723",""
"Singapore","2007","Not applicable","106.36646884",""
"Singapore","2006","Not applicable","104.20830861",""
"Singapore","2005","Not applicable","103.18061325",""
"Singapore","2004","Not applicable","102.76953511","4"
"Singapore","2003","Not applicable","101.08803165",""
"Singapore","2002","Not applicable","100.59347181",""
"Singapore","2001","Not applicable","100.98911968",""
"Singapore","2000","Not applicable","100",""
